taxon	country_iso	country_display_name	region	sub_region	host	isolate_display_name	year	accession
alignment/PHYLO_UNC_S7/member/ncbi-curated/DQ399836	IND	India	asia	southern_asia	Ovis aries	Mehaboobnagar9/2002	2002	DQ399836
alignment/PHYLO_UNC_S7/member/ncbi-curated/DQ399837	IND	India	asia	southern_asia	Ovis aries	Chittoor 2/1995	-	DQ399837
alignment/PHYLO_UNC_S7/member/ncbi-curated/DQ465026	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSArrrr/07	1955	DQ465026
alignment/PHYLO_UNC_S7/member/ncbi-curated/DQ465027	ZAF	South Africa	africa	sub_saharan_africa	Bos taurus	RSArrrr/15	1960	DQ465027
alignment/PHYLO_UNC_S7/member/ncbi-curated/DQ465028	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSArrrr/19	1976	DQ465028
alignment/PHYLO_UNC_S7/member/ncbi-curated/DQ825672	TUR	Turkey	asia	western_asia	-	Unlabelled_DQ825672	1999	DQ825672
alignment/PHYLO_UNC_S7/member/ncbi-curated/EF434175	PRT	Portugal	europe	southern_europe	Bos taurus	BTV2/26629/PT05	2005	EF434175
alignment/PHYLO_UNC_S7/member/ncbi-curated/EF434178	PRT	Portugal	europe	southern_europe	Ovis aries	BTV4/22045/PT04	2004	EF434178
alignment/PHYLO_UNC_S7/member/ncbi-curated/EU498675	PRT	Portugal	europe	southern_europe	Ovis aries	BTV1/PT/29058/07	2007	EU498675
alignment/PHYLO_UNC_S7/member/ncbi-curated/EU839843	CHE	Switzerland	europe	western_europe	Capra hircus	TOV	2007	EU839843
alignment/PHYLO_UNC_S7/member/ncbi-curated/FJ183380	NLD	Netherlands	europe	western_europe	-	BTV-8/NLD/2008	-	FJ183380
alignment/PHYLO_UNC_S7/member/ncbi-curated/FJ437558	FRA	France	europe	western_europe	Ovis aries	btv1/07-01	2007	FJ437558
alignment/PHYLO_UNC_S7/member/ncbi-curated/FJ437562	DZA	Algeria	africa	northern_africa	Ovis aries	El Bayadh	2006	FJ437562
alignment/PHYLO_UNC_S7/member/ncbi-curated/FJ947066	CHN	China	asia	eastern_asia	-	YF47-3	-	FJ947066
alignment/PHYLO_UNC_S7/member/ncbi-curated/FJ969725	ZAF	South Africa	africa	sub_saharan_africa	-	RSA Reverse Genetics 1	-	FJ969725
alignment/PHYLO_UNC_S7/member/ncbi-curated/GQ506450	GRC	Greece	europe	southern_europe	Ovis aries	GRE2001/01	2001	GQ506450
alignment/PHYLO_UNC_S7/member/ncbi-curated/GQ506457	NLD	Netherlands	europe	western_europe	Bos taurus	NET2007/01	2007	GQ506457
alignment/PHYLO_UNC_S7/member/ncbi-curated/GQ506465	DEU	Germany	europe	western_europe	Bos taurus	GER2008/05	2008	GQ506465
alignment/PHYLO_UNC_S7/member/ncbi-curated/GQ506471	NLD	Netherlands	europe	western_europe	Bos taurus	NET2008/04	2008	GQ506471
alignment/PHYLO_UNC_S7/member/ncbi-curated/GQ506478	NLD	Netherlands	europe	western_europe	Bos taurus	NET2008/05	2008	GQ506478
alignment/PHYLO_UNC_S7/member/ncbi-curated/GQ506484	NLD	Netherlands	europe	western_europe	Bos taurus	NET2008/06	2008	GQ506484
alignment/PHYLO_UNC_S7/member/ncbi-curated/GQ506494	ZAF	South Africa	africa	sub_saharan_africa	Culicoides sp.	P635	-	GQ506494
alignment/PHYLO_UNC_S7/member/ncbi-curated/GQ506502	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSArrrr/06	1958	GQ506502
alignment/PHYLO_UNC_S7/member/ncbi-curated/GQ506512	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	5011-60E-PP	1958	GQ506512
alignment/PHYLO_UNC_S7/member/ncbi-curated/GQ506522	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	BT2-03	-	GQ506522
alignment/PHYLO_UNC_S7/member/ncbi-curated/GQ506532	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	5011-60E-Strathene	1958	GQ506532
alignment/PHYLO_UNC_S7/member/ncbi-curated/GQ506542	USA	United States	americas	northern_america	Bos taurus	USA2006/01	2006	GQ506542
alignment/PHYLO_UNC_S7/member/ncbi-curated/GU390663	TWN	Taiwan	asia	eastern_asia	Bos taurus	BTV12/PT/2003	2003	GU390663
alignment/PHYLO_UNC_S7/member/ncbi-curated/HM590644	KWT	Kuwait	asia	western_asia	Ovis aries	KUW2010/02	2010	HM590644
alignment/PHYLO_UNC_S7/member/ncbi-curated/J04365	-	-	-	-	-	Unlabelled_J04365	-	J04365
alignment/PHYLO_UNC_S7/member/ncbi-curated/JF443162	IND	India	asia	southern_asia	Ovis aries	BBF	2006	JF443162
alignment/PHYLO_UNC_S7/member/ncbi-curated/JN006965	IND	India	asia	southern_asia	Ovis aries	Andhra Pradesh	-	JN006965
alignment/PHYLO_UNC_S7/member/ncbi-curated/JN255868	ITA	Italy	europe	southern_europe	Ovis aries	BTV-2IT(L)	2000	JN255868
alignment/PHYLO_UNC_S7/member/ncbi-curated/JN255878	ITA	Italy	europe	southern_europe	Ovis aries	BTV-2IT(H)	2000	JN255878
alignment/PHYLO_UNC_S7/member/ncbi-curated/JN255888	ITA	Italy	europe	southern_europe	Ovis aries	BTV-4IT(L)	2003	JN255888
alignment/PHYLO_UNC_S7/member/ncbi-curated/JN255898	ITA	Italy	europe	southern_europe	Ovis aries	BTV-4IT(H)	2003	JN255898
alignment/PHYLO_UNC_S7/member/ncbi-curated/JN255908	ITA	Italy	europe	southern_europe	Ovis aries	BTV-9IT(L)	2000	JN255908
alignment/PHYLO_UNC_S7/member/ncbi-curated/JN255918	ITA	Italy	europe	southern_europe	Ovis aries	BTV-9IT(H)	2000	JN255918
alignment/PHYLO_UNC_S7/member/ncbi-curated/JN255928	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	BTV-2RSA(WT)	-	JN255928
alignment/PHYLO_UNC_S7/member/ncbi-curated/JN255938	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	BTV-2RSA(vacc)	-	JN255938
alignment/PHYLO_UNC_S7/member/ncbi-curated/JN255948	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	BTV4-RSA(vacc)	1900	JN255948
alignment/PHYLO_UNC_S7/member/ncbi-curated/JN255958	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	BTV-9RSA(WT)	1942	JN255958
alignment/PHYLO_UNC_S7/member/ncbi-curated/JN255968	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	BTV-9RSA(vacc)	1942	JN255968
alignment/PHYLO_UNC_S7/member/ncbi-curated/JN671912	CHN	China	asia	eastern_asia	Ovis aries	BN96/16	1996	JN671912
alignment/PHYLO_UNC_S7/member/ncbi-curated/JN848765	CHN	China	asia	eastern_asia	Ovis aries	SZ97/1	1997	JN848765
alignment/PHYLO_UNC_S7/member/ncbi-curated/JN881991	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	CSIRO156	1979	JN881991
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ080437	IND	India	asia	southern_asia	Ovis aries	Unlabelled_JQ080437	1999	JQ080437
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ086227	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP192_passage_history_1	1982	JQ086227
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ086237	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP965	1986	JQ086237
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ086247	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	v7291-DPP7291	2008	JQ086247
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ086257	AUS	Australia	oceania	australia_and_new_zealand	Culicoides sp.	CSIRO19	1977	JQ086257
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ086267	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP86	1979	JQ086267
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ086277	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP90	1982	JQ086277
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ086287	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP973	1986	JQ086287
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ086297	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	v6963	2007	JQ086297
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ086307	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DP0837	1985	JQ086307
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ240327	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	Cooktown	2010	JQ240327
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ282774	IND	India	asia	southern_asia	Ovis aries	IND1992/01	1992	JQ282774
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ414047	IND	India	asia	southern_asia	Ovis aries	M10/MBN/2005	-	JQ414047
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ414048	IND	India	asia	southern_asia	Ovis aries	M11/MBN/2005	-	JQ414048
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ414049	IND	India	asia	southern_asia	Ovis aries	B9/MBN/1994	-	JQ414049
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ414050	IND	India	asia	southern_asia	Ovis aries	GP/CHT/1998	-	JQ414050
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ681262	IND	India	asia	southern_asia	Ovis aries	IND2003/02_tissue_1	2003	JQ681262
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ713561	IND	India	asia	southern_asia	-	IND1982/01	1982	JQ713561
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ740777	IND	India	asia	southern_asia	-	IND2004/01	2004	JQ740777
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ771819	IND	India	asia	southern_asia	-	IND2003/08	2003	JQ771819
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ771828	IND	India	asia	southern_asia	Ovis aries	IND1988/02	1988	JQ771828
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ822254	USA	United States	americas	northern_america	Bos taurus	USA2010	2010	JQ822254
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ904067	IND	India	asia	southern_asia	Ovis aries	sheep/08/Ind/ABT/Hisar	2008	JQ904067
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ924826	IND	India	asia	southern_asia	Capra hircus	IND/Goat/2010/16/HSR	2010	JQ924826
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ972837	-	-	-	-	Bos taurus	BTV-11_REF	2010	JQ972837
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ972847	-	-	-	-	Bos taurus	BTV-11_VAC	2010	JQ972847
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ972857	DEU	Germany	europe	western_europe	Bos taurus	BTV-11_DE	2010	JQ972857
alignment/PHYLO_UNC_S7/member/ncbi-curated/JQ972867	MTQ	Martinique	americas	latin_america_and_the_caribbean	Bos taurus	BTV-11_MQ	2010	JQ972867
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX003693	IND	India	asia	southern_asia	Ovis aries	Ind-R1-2007	2007	JX003693
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX007928	IND	India	asia	southern_asia	Bos taurus	IND2010/cattle/16	2010	JX007928
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX024943	ARG	Argentina	americas	latin_america_and_the_caribbean	Bos taurus	4/ARG/2001/99	1999	JX024943
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX024948	ARG	Argentina	americas	latin_america_and_the_caribbean	Bos taurus	4/ARG/2001/102	1999	JX024948
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX024953	ARG	Argentina	americas	latin_america_and_the_caribbean	Bos taurus	4/ARG/2001/829	1999	JX024953
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX024958	ARG	Argentina	americas	latin_america_and_the_caribbean	Bos taurus	4/ARG/2009	2009	JX024958
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX024963	ARG	Argentina	americas	latin_america_and_the_caribbean	Bos taurus	4/ARG/2010	2010	JX024963
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX129383	PAK	Pakistan	asia	southern_asia	Ovis aries	RSArrrr/16*	1960	JX129383
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX272375	ZAF	South Africa	africa	sub_saharan_africa	-	BT24/84	-	JX272375
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX272385	ZAF	South Africa	africa	sub_saharan_africa	-	5012	-	JX272385
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX272395	ZAF	South Africa	africa	sub_saharan_africa	-	84/184	-	JX272395
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX272405	ZAF	South Africa	africa	sub_saharan_africa	-	5268/5	-	JX272405
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX272415	ZAF	South Africa	africa	sub_saharan_africa	-	CSIRO 154	-	JX272415
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX272425	ZAF	South Africa	africa	sub_saharan_africa	-	BT71/77	-	JX272425
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX272435	ZAF	South Africa	africa	sub_saharan_africa	-	25-2	-	JX272435
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX272445	ZAF	South Africa	africa	sub_saharan_africa	-	BT32/76	-	JX272445
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX272455	ZAF	South Africa	africa	sub_saharan_africa	-	S7668	-	JX272455
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX272465	ZAF	South Africa	africa	sub_saharan_africa	-	7766	-	JX272465
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX272475	ZAF	South Africa	africa	sub_saharan_africa	-	23/08/65	-	JX272475
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX272485	ZAF	South Africa	africa	sub_saharan_africa	-	BT87/59	-	JX272485
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX272495	ZAF	South Africa	africa	sub_saharan_africa	-	160	-	JX272495
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX272505	ZAF	South Africa	africa	sub_saharan_africa	-	75005	-	JX272505
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX272515	ZAF	South Africa	africa	sub_saharan_africa	-	4574	-	JX272515
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX272525	ZAF	South Africa	africa	sub_saharan_africa	-	2627	-	JX272525
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX272535	ZAF	South Africa	africa	sub_saharan_africa	-	2766	-	JX272535
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX272545	ZAF	South Africa	africa	sub_saharan_africa	-	8438	-	JX272545
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX272555	ZAF	South Africa	africa	sub_saharan_africa	-	1504	-	JX272555
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX272565	ZAF	South Africa	africa	sub_saharan_africa	-	5011	-	JX272565
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX272575	ZAF	South Africa	africa	sub_saharan_africa	-	4868	-	JX272575
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX272585	ZAF	South Africa	africa	sub_saharan_africa	-	79043	-	JX272585
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX272595	ZAF	South Africa	africa	sub_saharan_africa	-	8231	-	JX272595
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX272605	ZAF	South Africa	africa	sub_saharan_africa	-	5036	-	JX272605
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX399154	IND	India	asia	southern_asia	Ovis aries	K23/08	2008	JX399154
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX560419	CHN	China	asia	eastern_asia	Bos taurus	YST-4	1997	JX560419
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX680453	NLD	Netherlands	europe	western_europe	-	NET2006/04_RG	-	JX680453
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX680463	ZAF	South Africa	africa	sub_saharan_africa	-	RSArrrr/01_RG	-	JX680463
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX861494	FRA	France	europe	western_europe	Ovis aries	FRA2007/18	2007	JX861494
alignment/PHYLO_UNC_S7/member/ncbi-curated/JX861504	FRA	France	europe	western_europe	Bos taurus	FRA2008/24	2008	JX861504
alignment/PHYLO_UNC_S7/member/ncbi-curated/KC662618	IND	India	asia	southern_asia	Ovis aries	INDAPADBNMO1/11	2011	KC662618
alignment/PHYLO_UNC_S7/member/ncbi-curated/KC853055	NGA	Nigeria	africa	sub_saharan_africa	-	NIG1982/10	1982	KC853055
alignment/PHYLO_UNC_S7/member/ncbi-curated/KC879621	CHN	China	asia	eastern_asia	Ovis aries	Y863_1979	1979	KC879621
alignment/PHYLO_UNC_S7/member/ncbi-curated/KF387527	ITA	Italy	europe	southern_europe	Bos taurus	ITL2002_Apulia_2002	2002	KF387527
alignment/PHYLO_UNC_S7/member/ncbi-curated/KF460442	IND	India	asia	southern_asia	Ovis aries	Guntur	-	KF460442
alignment/PHYLO_UNC_S7/member/ncbi-curated/KF460443	IND	India	asia	southern_asia	Ovis aries	Krishna	-	KF460443
