taxon	country_iso	country_display_name	region	sub_region	host	isolate_display_name	year	accession
alignment/PHYLO_UNC_S5/member/ncbi-curated/DQ017961	ZAF	South Africa	africa	sub_saharan_africa	-	Unlabelled_DQ017961	-	DQ017961
alignment/PHYLO_UNC_S5/member/ncbi-curated/DQ017962	ZAF	South Africa	africa	sub_saharan_africa	-	Unlabelled_DQ017962	-	DQ017962
alignment/PHYLO_UNC_S5/member/ncbi-curated/EU839841	CHE	Switzerland	europe	western_europe	Capra hircus	TOV	2007	EU839841
alignment/PHYLO_UNC_S5/member/ncbi-curated/FJ183378	NLD	Netherlands	europe	western_europe	-	BTV-8/NLD/2008	-	FJ183378
alignment/PHYLO_UNC_S5/member/ncbi-curated/FJ713336	ZAF	South Africa	africa	sub_saharan_africa	-	USA prototype 600558	-	FJ713336
alignment/PHYLO_UNC_S5/member/ncbi-curated/FJ713337	ZAF	South Africa	africa	sub_saharan_africa	-	USA prototype 600557	-	FJ713337
alignment/PHYLO_UNC_S5/member/ncbi-curated/FJ713338	ZAF	South Africa	africa	sub_saharan_africa	-	USA prototype 600565	-	FJ713338
alignment/PHYLO_UNC_S5/member/ncbi-curated/FJ713339	ZAF	South Africa	africa	sub_saharan_africa	-	USA prototype 600566	-	FJ713339
alignment/PHYLO_UNC_S5/member/ncbi-curated/FJ713340	ZAF	South Africa	africa	sub_saharan_africa	-	USA prototype 600567	-	FJ713340
alignment/PHYLO_UNC_S5/member/ncbi-curated/FJ713341	ZAF	South Africa	africa	sub_saharan_africa	-	USA prototype 600568	-	FJ713341
alignment/PHYLO_UNC_S5/member/ncbi-curated/FJ713342	ZAF	South Africa	africa	sub_saharan_africa	-	USA prototype 600561	-	FJ713342
alignment/PHYLO_UNC_S5/member/ncbi-curated/FJ713343	ZAF	South Africa	africa	sub_saharan_africa	-	USA prototype 600570	-	FJ713343
alignment/PHYLO_UNC_S5/member/ncbi-curated/FJ713344	ZAF	South Africa	africa	sub_saharan_africa	-	USA prototype 600571	-	FJ713344
alignment/PHYLO_UNC_S5/member/ncbi-curated/FJ713345	ZAF	South Africa	africa	sub_saharan_africa	-	USA prototype 600604	-	FJ713345
alignment/PHYLO_UNC_S5/member/ncbi-curated/FJ713346	ZAF	South Africa	africa	sub_saharan_africa	-	USA prototype 600672	-	FJ713346
alignment/PHYLO_UNC_S5/member/ncbi-curated/FJ713347	ZAF	South Africa	africa	sub_saharan_africa	-	USA prototype 600576	-	FJ713347
alignment/PHYLO_UNC_S5/member/ncbi-curated/FJ713348	ZAF	South Africa	africa	sub_saharan_africa	-	USA prototype 600577	-	FJ713348
alignment/PHYLO_UNC_S5/member/ncbi-curated/FJ713349	ZAF	South Africa	africa	sub_saharan_africa	-	USA prototype 600578	-	FJ713349
alignment/PHYLO_UNC_S5/member/ncbi-curated/FJ713350	ZAF	South Africa	africa	sub_saharan_africa	-	USA prototype 600579	-	FJ713350
alignment/PHYLO_UNC_S5/member/ncbi-curated/FJ713351	ZAF	South Africa	africa	sub_saharan_africa	-	USA prototype 21ODV9901	-	FJ713351
alignment/PHYLO_UNC_S5/member/ncbi-curated/FJ713352	ZAF	South Africa	africa	sub_saharan_africa	-	USA prototype 019ODV9301	-	FJ713352
alignment/PHYLO_UNC_S5/member/ncbi-curated/FJ713353	ZAF	South Africa	africa	sub_saharan_africa	-	USA prototype 022ODV9301	-	FJ713353
alignment/PHYLO_UNC_S5/member/ncbi-curated/FJ713354	ZAF	South Africa	africa	sub_saharan_africa	-	USA prototype 023ODV8901	-	FJ713354
alignment/PHYLO_UNC_S5/member/ncbi-curated/FJ713355	ZAF	South Africa	africa	sub_saharan_africa	-	USA prototype NVSL053191	-	FJ713355
alignment/PHYLO_UNC_S5/member/ncbi-curated/FJ969724	ZAF	South Africa	africa	sub_saharan_africa	-	RSA Reverse Genetics 1	-	FJ969724
alignment/PHYLO_UNC_S5/member/ncbi-curated/GQ506455	NLD	Netherlands	europe	western_europe	Bos taurus	NET2007/01	2007	GQ506455
alignment/PHYLO_UNC_S5/member/ncbi-curated/GQ506463	DEU	Germany	europe	western_europe	Bos taurus	GER2008/05	2008	GQ506463
alignment/PHYLO_UNC_S5/member/ncbi-curated/GQ506476	NLD	Netherlands	europe	western_europe	Bos taurus	NET2008/05	2008	GQ506476
alignment/PHYLO_UNC_S5/member/ncbi-curated/GQ506482	NLD	Netherlands	europe	western_europe	Bos taurus	NET2008/06	2008	GQ506482
alignment/PHYLO_UNC_S5/member/ncbi-curated/GQ506492	ZAF	South Africa	africa	sub_saharan_africa	Culicoides sp.	P635	-	GQ506492
alignment/PHYLO_UNC_S5/member/ncbi-curated/GQ506501	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSArrrr/06	1958	GQ506501
alignment/PHYLO_UNC_S5/member/ncbi-curated/GQ506510	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	5011-60E-PP	1958	GQ506510
alignment/PHYLO_UNC_S5/member/ncbi-curated/GQ506520	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	BT2-03	-	GQ506520
alignment/PHYLO_UNC_S5/member/ncbi-curated/GQ506530	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	5011-60E-Strathene	1958	GQ506530
alignment/PHYLO_UNC_S5/member/ncbi-curated/GQ506540	USA	United States	americas	northern_america	Bos taurus	USA2006/01	2006	GQ506540
alignment/PHYLO_UNC_S5/member/ncbi-curated/GU390664	TWN	Taiwan	asia	eastern_asia	Bos taurus	BTV12/PT/2003	2003	GU390664
alignment/PHYLO_UNC_S5/member/ncbi-curated/JF443163	IND	India	asia	southern_asia	Ovis aries	BBF	2006	JF443163
alignment/PHYLO_UNC_S5/member/ncbi-curated/JN255158	KWT	Kuwait	asia	western_asia	Ovis aries	KUW2010/02	2010	JN255158
alignment/PHYLO_UNC_S5/member/ncbi-curated/JN255866	ITA	Italy	europe	southern_europe	Ovis aries	BTV-2IT(L)	2000	JN255866
alignment/PHYLO_UNC_S5/member/ncbi-curated/JN255876	ITA	Italy	europe	southern_europe	Ovis aries	BTV-2IT(H)	2000	JN255876
alignment/PHYLO_UNC_S5/member/ncbi-curated/JN255886	ITA	Italy	europe	southern_europe	Ovis aries	BTV-4IT(L)	2003	JN255886
alignment/PHYLO_UNC_S5/member/ncbi-curated/JN255896	ITA	Italy	europe	southern_europe	Ovis aries	BTV-4IT(H)	2003	JN255896
alignment/PHYLO_UNC_S5/member/ncbi-curated/JN255906	ITA	Italy	europe	southern_europe	Ovis aries	BTV-9IT(L)	2000	JN255906
alignment/PHYLO_UNC_S5/member/ncbi-curated/JN255916	ITA	Italy	europe	southern_europe	Ovis aries	BTV-9IT(H)	2000	JN255916
alignment/PHYLO_UNC_S5/member/ncbi-curated/JN255926	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	BTV-2RSA(WT)	-	JN255926
alignment/PHYLO_UNC_S5/member/ncbi-curated/JN255936	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	BTV-2RSA(vacc)	-	JN255936
alignment/PHYLO_UNC_S5/member/ncbi-curated/JN255946	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	BTV4-RSA(vacc)	1900	JN255946
alignment/PHYLO_UNC_S5/member/ncbi-curated/JN255956	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	BTV-9RSA(WT)	1942	JN255956
alignment/PHYLO_UNC_S5/member/ncbi-curated/JN255966	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	BTV-9RSA(vacc)	1942	JN255966
alignment/PHYLO_UNC_S5/member/ncbi-curated/JN671910	CHN	China	asia	eastern_asia	Ovis aries	BN96/16	1996	JN671910
alignment/PHYLO_UNC_S5/member/ncbi-curated/JN848763	CHN	China	asia	eastern_asia	Ovis aries	SZ97/1	1997	JN848763
alignment/PHYLO_UNC_S5/member/ncbi-curated/JN881989	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	CSIRO156	1979	JN881989
alignment/PHYLO_UNC_S5/member/ncbi-curated/JQ086225	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP192_passage_history_1	1982	JQ086225
alignment/PHYLO_UNC_S5/member/ncbi-curated/JQ086235	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP965	1986	JQ086235
alignment/PHYLO_UNC_S5/member/ncbi-curated/JQ086245	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	v7291-DPP7291	2008	JQ086245
alignment/PHYLO_UNC_S5/member/ncbi-curated/JQ086255	AUS	Australia	oceania	australia_and_new_zealand	Culicoides sp.	CSIRO19	1977	JQ086255
alignment/PHYLO_UNC_S5/member/ncbi-curated/JQ086265	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP86	1979	JQ086265
alignment/PHYLO_UNC_S5/member/ncbi-curated/JQ086275	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP90	1982	JQ086275
alignment/PHYLO_UNC_S5/member/ncbi-curated/JQ086285	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP973	1986	JQ086285
alignment/PHYLO_UNC_S5/member/ncbi-curated/JQ086295	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	v6963	2007	JQ086295
alignment/PHYLO_UNC_S5/member/ncbi-curated/JQ086305	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DP0837	1985	JQ086305
alignment/PHYLO_UNC_S5/member/ncbi-curated/JQ240325	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	Cooktown	2010	JQ240325
alignment/PHYLO_UNC_S5/member/ncbi-curated/JQ282773	IND	India	asia	southern_asia	Ovis aries	IND1992/01	1992	JQ282773
alignment/PHYLO_UNC_S5/member/ncbi-curated/JQ681261	IND	India	asia	southern_asia	Ovis aries	IND2003/02_tissue_1	2003	JQ681261
alignment/PHYLO_UNC_S5/member/ncbi-curated/JQ713560	IND	India	asia	southern_asia	-	IND1982/01	1982	JQ713560
alignment/PHYLO_UNC_S5/member/ncbi-curated/JQ740775	IND	India	asia	southern_asia	-	IND2004/01	2004	JQ740775
alignment/PHYLO_UNC_S5/member/ncbi-curated/JQ771817	IND	India	asia	southern_asia	-	IND2003/08	2003	JQ771817
alignment/PHYLO_UNC_S5/member/ncbi-curated/JQ771827	IND	India	asia	southern_asia	Ovis aries	IND1988/02	1988	JQ771827
alignment/PHYLO_UNC_S5/member/ncbi-curated/JQ822252	USA	United States	americas	northern_america	Bos taurus	USA2010	2010	JQ822252
alignment/PHYLO_UNC_S5/member/ncbi-curated/JQ904069	IND	India	asia	southern_asia	Ovis aries	sheep/08/Ind/ABT/Hisar	2008	JQ904069
alignment/PHYLO_UNC_S5/member/ncbi-curated/JQ924824	IND	India	asia	southern_asia	Capra hircus	IND/Goat/2010/16/HSR	2010	JQ924824
alignment/PHYLO_UNC_S5/member/ncbi-curated/JQ972835	-	-	-	-	Bos taurus	BTV-11_REF	2010	JQ972835
alignment/PHYLO_UNC_S5/member/ncbi-curated/JQ972845	-	-	-	-	Bos taurus	BTV-11_VAC	2010	JQ972845
alignment/PHYLO_UNC_S5/member/ncbi-curated/JQ972855	DEU	Germany	europe	western_europe	Bos taurus	BTV-11_DE	2010	JQ972855
alignment/PHYLO_UNC_S5/member/ncbi-curated/JQ972865	MTQ	Martinique	americas	latin_america_and_the_caribbean	Bos taurus	BTV-11_MQ	2010	JQ972865
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX003691	IND	India	asia	southern_asia	Ovis aries	Ind-R1-2007	2007	JX003691
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX272373	ZAF	South Africa	africa	sub_saharan_africa	-	BT24/84	-	JX272373
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX272383	ZAF	South Africa	africa	sub_saharan_africa	-	5012	-	JX272383
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX272393	ZAF	South Africa	africa	sub_saharan_africa	-	84/184	-	JX272393
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX272403	ZAF	South Africa	africa	sub_saharan_africa	-	5268/5	-	JX272403
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX272413	ZAF	South Africa	africa	sub_saharan_africa	-	CSIRO 154	-	JX272413
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX272423	ZAF	South Africa	africa	sub_saharan_africa	-	BT71/77	-	JX272423
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX272433	ZAF	South Africa	africa	sub_saharan_africa	-	25-2	-	JX272433
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX272443	ZAF	South Africa	africa	sub_saharan_africa	-	BT32/76	-	JX272443
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX272453	ZAF	South Africa	africa	sub_saharan_africa	-	S7668	-	JX272453
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX272463	ZAF	South Africa	africa	sub_saharan_africa	-	7766	-	JX272463
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX272473	ZAF	South Africa	africa	sub_saharan_africa	-	23/08/65	-	JX272473
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX272483	ZAF	South Africa	africa	sub_saharan_africa	-	BT87/59	-	JX272483
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX272493	ZAF	South Africa	africa	sub_saharan_africa	-	160	-	JX272493
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX272503	ZAF	South Africa	africa	sub_saharan_africa	-	75005	-	JX272503
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX272513	ZAF	South Africa	africa	sub_saharan_africa	-	4574	-	JX272513
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX272523	ZAF	South Africa	africa	sub_saharan_africa	-	2627	-	JX272523
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX272533	ZAF	South Africa	africa	sub_saharan_africa	-	2766	-	JX272533
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX272543	ZAF	South Africa	africa	sub_saharan_africa	-	8438	-	JX272543
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX272553	ZAF	South Africa	africa	sub_saharan_africa	-	1504	-	JX272553
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX272563	ZAF	South Africa	africa	sub_saharan_africa	-	5011	-	JX272563
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX272573	ZAF	South Africa	africa	sub_saharan_africa	-	4868	-	JX272573
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX272583	ZAF	South Africa	africa	sub_saharan_africa	-	79043	-	JX272583
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX272593	ZAF	South Africa	africa	sub_saharan_africa	-	8231	-	JX272593
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX272603	ZAF	South Africa	africa	sub_saharan_africa	-	5036	-	JX272603
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX399152	IND	India	asia	southern_asia	Ovis aries	K23/08	2008	JX399152
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX560417	CHN	China	asia	eastern_asia	Bos taurus	YST-4	1997	JX560417
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX680451	NLD	Netherlands	europe	western_europe	-	NET2006/04_RG	-	JX680451
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX680461	ZAF	South Africa	africa	sub_saharan_africa	-	RSArrrr/01_RG	-	JX680461
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX861492	FRA	France	europe	western_europe	Ovis aries	FRA2007/18	2007	JX861492
alignment/PHYLO_UNC_S5/member/ncbi-curated/JX861502	FRA	France	europe	western_europe	Bos taurus	FRA2008/24	2008	JX861502
alignment/PHYLO_UNC_S5/member/ncbi-curated/KC662616	IND	India	asia	southern_asia	Ovis aries	INDAPADBNMO1/11	2011	KC662616
alignment/PHYLO_UNC_S5/member/ncbi-curated/KC853054	NGA	Nigeria	africa	sub_saharan_africa	-	NIG1982/10	1982	KC853054
alignment/PHYLO_UNC_S5/member/ncbi-curated/KC879619	CHN	China	asia	eastern_asia	Ovis aries	Y863_1979	1979	KC879619
alignment/PHYLO_UNC_S5/member/ncbi-curated/KC896844	ITA	Italy	europe	southern_europe	Ovis aries	BTV-1 SAD2006	2006	KC896844
alignment/PHYLO_UNC_S5/member/ncbi-curated/KC896845	ITA	Italy	europe	southern_europe	Ovis aries	BTV-1 SAD2010	2010	KC896845
alignment/PHYLO_UNC_S5/member/ncbi-curated/KC896846	TUN	Tunisia	africa	northern_africa	Ovis aries	BTV-4 TUN2007	2007	KC896846
alignment/PHYLO_UNC_S5/member/ncbi-curated/KC896847	TUN	Tunisia	africa	northern_africa	Ovis aries	BTV-4 TUN2009	2009	KC896847
alignment/PHYLO_UNC_S5/member/ncbi-curated/KC896848	DZA	Algeria	africa	northern_africa	Ovis aries	BTV-1 ALG2007	2007	KC896848
alignment/PHYLO_UNC_S5/member/ncbi-curated/KC896849	MAR	Morocco	africa	northern_africa	Ovis aries	BTV-1 MOR2007	2007	KC896849
alignment/PHYLO_UNC_S5/member/ncbi-curated/KC896850	ITA	Italy	europe	southern_europe	Ovis aries	BTV1 SAD2012	2012	KC896850
alignment/PHYLO_UNC_S5/member/ncbi-curated/KC896851	ITA	Italy	europe	southern_europe	Ovis aries	BTV4 SAD2012	2012	KC896851
alignment/PHYLO_UNC_S5/member/ncbi-curated/KF289015	IND	India	asia	southern_asia	Capra hircus	MKD 23/08/IND	-	KF289015
alignment/PHYLO_UNC_S5/member/ncbi-curated/KF289016	IND	India	asia	southern_asia	Ovis aries	Vjw-64/08/IND	-	KF289016
alignment/PHYLO_UNC_S5/member/ncbi-curated/KF289017	IND	India	asia	southern_asia	Ovis aries	Kmno-7/06/IND	-	KF289017
alignment/PHYLO_UNC_S5/member/ncbi-curated/KF387525	ITA	Italy	europe	southern_europe	Bos taurus	ITL2002_Apulia_2002	2002	KF387525
alignment/PHYLO_UNC_S5/member/ncbi-curated/KF560421	IND	India	asia	southern_asia	Ovis aries	WGV103/ABT/HSR	2008	KF560421
alignment/PHYLO_UNC_S5/member/ncbi-curated/KF664107	IND	India	asia	southern_asia	Ovis aries	K31-08/ABT/HSR	2008	KF664107
alignment/PHYLO_UNC_S5/member/ncbi-curated/KF664117	IND	India	asia	southern_asia	Culicoides sp.	SKN7/ABT/HSR	2007	KF664117
alignment/PHYLO_UNC_S5/member/ncbi-curated/KF664127	IND	India	asia	southern_asia	Ovis aries	NRT37/ABT/HSR	2008	KF664127
alignment/PHYLO_UNC_S5/member/ncbi-curated/KF664137	IND	India	asia	southern_asia	Capra hircus	G53/ABT/HSR	2011	KF664137
alignment/PHYLO_UNC_S5/member/ncbi-curated/KF986493	PAN	Panama	americas	latin_america_and_the_caribbean	Bos taurus	185	1989	KF986493
alignment/PHYLO_UNC_S5/member/ncbi-curated/KF986502	USA	United States	americas	northern_america	Bos taurus	USA2003	2003	KF986502
alignment/PHYLO_UNC_S5/member/ncbi-curated/KF986514	USA	United States	americas	northern_america	Bos taurus	USA2006	2006	KF986514
alignment/PHYLO_UNC_S5/member/ncbi-curated/KJ019209	ITA	Italy	europe	southern_europe	Ovis aries	BTV-1 SAD2013	2013	KJ019209
alignment/PHYLO_UNC_S5/member/ncbi-curated/KJ577098	ITA	Italy	europe	southern_europe	Ovis aries	SAD2012	2012	KJ577098
alignment/PHYLO_UNC_S5/member/ncbi-curated/KJ577108	TUN	Tunisia	africa	northern_africa	Ovis aries	TUN2011	2011	KJ577108
alignment/PHYLO_UNC_S5/member/ncbi-curated/KJ577118	ITA	Italy	europe	southern_europe	Ovis aries	SAD2010	2010	KJ577118
alignment/PHYLO_UNC_S5/member/ncbi-curated/KJ577128	ITA	Italy	europe	southern_europe	Ovis aries	LAZ2013	2013	KJ577128
alignment/PHYLO_UNC_S5/member/ncbi-curated/KJ661733	ITA	Italy	europe	southern_europe	Ovis aries	SIC2013	2013	KJ661733
alignment/PHYLO_UNC_S5/member/ncbi-curated/KJ736005	ITA	Italy	europe	southern_europe	Ovis aries	SAD2006	2006	KJ736005
alignment/PHYLO_UNC_S5/member/ncbi-curated/KM053262	ITA	Italy	europe	southern_europe	Ovis aries	BTV-8IT2008	2008	KM053262
alignment/PHYLO_UNC_S5/member/ncbi-curated/KM053272	ITA	Italy	europe	southern_europe	Ovis aries	BTV-2IT2000	2000	KM053272
alignment/PHYLO_UNC_S5/member/ncbi-curated/KM099574	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP0065	1981	KM099574
alignment/PHYLO_UNC_S5/member/ncbi-curated/KM099575	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP1000	1986	KM099575
alignment/PHYLO_UNC_S5/member/ncbi-curated/KM099576	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP1315	1988	KM099576
alignment/PHYLO_UNC_S5/member/ncbi-curated/KM099577	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP1523	1989	KM099577
alignment/PHYLO_UNC_S5/member/ncbi-curated/KM099578	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP2559	1993	KM099578
alignment/PHYLO_UNC_S5/member/ncbi-curated/KM099579	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP3072	1994	KM099579
alignment/PHYLO_UNC_S5/member/ncbi-curated/KM099580	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP4032	1996	KM099580
alignment/PHYLO_UNC_S5/member/ncbi-curated/KM099581	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP4100	1997	KM099581
alignment/PHYLO_UNC_S5/member/ncbi-curated/KM099582	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP4588	1999	KM099582
alignment/PHYLO_UNC_S5/member/ncbi-curated/KM099583	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP4690	1999	KM099583
alignment/PHYLO_UNC_S5/member/ncbi-curated/KM099584	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP5775	2002	KM099584
alignment/PHYLO_UNC_S5/member/ncbi-curated/KM099585	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP5844	2002	KM099585
alignment/PHYLO_UNC_S5/member/ncbi-curated/KM099586	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP6112	2004	KM099586
alignment/PHYLO_UNC_S5/member/ncbi-curated/KM099587	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP6504	2005	KM099587
alignment/PHYLO_UNC_S5/member/ncbi-curated/KM099588	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP7137	2008	KM099588
