taxon	country_iso	country_display_name	region	sub_region	host	isolate_display_name	year	accession
alignment/PHYLO_UNC_S8/member/ncbi-curated/GQ506523	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	BT2-03	-	GQ506523
alignment/PHYLO_UNC_S8/member/ncbi-curated/GQ506533	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	5011-60E-Strathene	1958	GQ506533
alignment/PHYLO_UNC_S8/member/ncbi-curated/GQ506543	USA	United States	americas	northern_america	Bos taurus	USA2006/01	2006	GQ506543
alignment/PHYLO_UNC_S8/member/ncbi-curated/GU390665	TWN	Taiwan	asia	eastern_asia	Bos taurus	BTV12/PT/2003	2003	GU390665
alignment/PHYLO_UNC_S8/member/ncbi-curated/JF443164	IND	India	asia	southern_asia	Ovis aries	BBF	2006	JF443164
alignment/PHYLO_UNC_S8/member/ncbi-curated/JN255160	KWT	Kuwait	asia	western_asia	Ovis aries	KUW2010/02	2010	JN255160
alignment/PHYLO_UNC_S8/member/ncbi-curated/JN255869	ITA	Italy	europe	southern_europe	Ovis aries	BTV-2IT(L)	2000	JN255869
alignment/PHYLO_UNC_S8/member/ncbi-curated/JN255879	ITA	Italy	europe	southern_europe	Ovis aries	BTV-2IT(H)	2000	JN255879
alignment/PHYLO_UNC_S8/member/ncbi-curated/JN255889	ITA	Italy	europe	southern_europe	Ovis aries	BTV-4IT(L)	2003	JN255889
alignment/PHYLO_UNC_S8/member/ncbi-curated/JN255899	ITA	Italy	europe	southern_europe	Ovis aries	BTV-4IT(H)	2003	JN255899
alignment/PHYLO_UNC_S8/member/ncbi-curated/JN255909	ITA	Italy	europe	southern_europe	Ovis aries	BTV-9IT(L)	2000	JN255909
alignment/PHYLO_UNC_S8/member/ncbi-curated/JN255919	ITA	Italy	europe	southern_europe	Ovis aries	BTV-9IT(H)	2000	JN255919
alignment/PHYLO_UNC_S8/member/ncbi-curated/JN255929	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	BTV-2RSA(WT)	-	JN255929
alignment/PHYLO_UNC_S8/member/ncbi-curated/JN255939	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	BTV-2RSA(vacc)	-	JN255939
alignment/PHYLO_UNC_S8/member/ncbi-curated/JN255949	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	BTV4-RSA(vacc)	1900	JN255949
alignment/PHYLO_UNC_S8/member/ncbi-curated/JN255959	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	BTV-9RSA(WT)	1942	JN255959
alignment/PHYLO_UNC_S8/member/ncbi-curated/JN255969	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	BTV-9RSA(vacc)	1942	JN255969
alignment/PHYLO_UNC_S8/member/ncbi-curated/JN671913	CHN	China	asia	eastern_asia	Ovis aries	BN96/16	1996	JN671913
alignment/PHYLO_UNC_S8/member/ncbi-curated/JN848766	CHN	China	asia	eastern_asia	Ovis aries	SZ97/1	1997	JN848766
alignment/PHYLO_UNC_S8/member/ncbi-curated/JN881992	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	CSIRO156	1979	JN881992
alignment/PHYLO_UNC_S8/member/ncbi-curated/JQ086228	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP192_passage_history_1	1982	JQ086228
alignment/PHYLO_UNC_S8/member/ncbi-curated/JQ086238	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP965	1986	JQ086238
alignment/PHYLO_UNC_S8/member/ncbi-curated/JQ086248	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	v7291-DPP7291	2008	JQ086248
alignment/PHYLO_UNC_S8/member/ncbi-curated/JQ086258	AUS	Australia	oceania	australia_and_new_zealand	Culicoides sp.	CSIRO19	1977	JQ086258
alignment/PHYLO_UNC_S8/member/ncbi-curated/JQ086268	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP86	1979	JQ086268
alignment/PHYLO_UNC_S8/member/ncbi-curated/JQ086278	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP90	1982	JQ086278
alignment/PHYLO_UNC_S8/member/ncbi-curated/JQ086288	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP973	1986	JQ086288
alignment/PHYLO_UNC_S8/member/ncbi-curated/JQ086298	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	v6963	2007	JQ086298
alignment/PHYLO_UNC_S8/member/ncbi-curated/JQ086308	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DP0837	1985	JQ086308
alignment/PHYLO_UNC_S8/member/ncbi-curated/JQ240328	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	Cooktown	2010	JQ240328
alignment/PHYLO_UNC_S8/member/ncbi-curated/JQ282775	IND	India	asia	southern_asia	Ovis aries	IND1992/01	1992	JQ282775
alignment/PHYLO_UNC_S8/member/ncbi-curated/JQ681263	IND	India	asia	southern_asia	Ovis aries	IND2003/02_tissue_1	2003	JQ681263
alignment/PHYLO_UNC_S8/member/ncbi-curated/JQ740778	IND	India	asia	southern_asia	-	IND2004/01	2004	JQ740778
alignment/PHYLO_UNC_S8/member/ncbi-curated/JQ771820	IND	India	asia	southern_asia	-	IND2003/08	2003	JQ771820
alignment/PHYLO_UNC_S8/member/ncbi-curated/JQ771829	IND	India	asia	southern_asia	Ovis aries	IND1988/02	1988	JQ771829
alignment/PHYLO_UNC_S8/member/ncbi-curated/JQ822255	USA	United States	americas	northern_america	Bos taurus	USA2010	2010	JQ822255
alignment/PHYLO_UNC_S8/member/ncbi-curated/JQ904066	IND	India	asia	southern_asia	Ovis aries	sheep/08/Ind/ABT/Hisar	2008	JQ904066
alignment/PHYLO_UNC_S8/member/ncbi-curated/JQ924827	IND	India	asia	southern_asia	Capra hircus	IND/Goat/2010/16/HSR	2010	JQ924827
alignment/PHYLO_UNC_S8/member/ncbi-curated/JQ972838	-	-	-	-	Bos taurus	BTV-11_REF	2010	JQ972838
alignment/PHYLO_UNC_S8/member/ncbi-curated/JQ972848	-	-	-	-	Bos taurus	BTV-11_VAC	2010	JQ972848
alignment/PHYLO_UNC_S8/member/ncbi-curated/JQ972858	DEU	Germany	europe	western_europe	Bos taurus	BTV-11_DE	2010	JQ972858
alignment/PHYLO_UNC_S8/member/ncbi-curated/JQ972868	MTQ	Martinique	americas	latin_america_and_the_caribbean	Bos taurus	BTV-11_MQ	2010	JQ972868
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX003694	IND	India	asia	southern_asia	Ovis aries	Ind-R1-2007	2007	JX003694
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX007929	IND	India	asia	southern_asia	Bos taurus	IND2010/cattle/16	2010	JX007929
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX129384	PAK	Pakistan	asia	southern_asia	Ovis aries	RSArrrr/16*	1960	JX129384
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX272376	ZAF	South Africa	africa	sub_saharan_africa	-	BT24/84	-	JX272376
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX272386	ZAF	South Africa	africa	sub_saharan_africa	-	5012	-	JX272386
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX272396	ZAF	South Africa	africa	sub_saharan_africa	-	84/184	-	JX272396
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX272406	ZAF	South Africa	africa	sub_saharan_africa	-	5268/5	-	JX272406
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX272416	ZAF	South Africa	africa	sub_saharan_africa	-	CSIRO 154	-	JX272416
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX272426	ZAF	South Africa	africa	sub_saharan_africa	-	BT71/77	-	JX272426
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX272436	ZAF	South Africa	africa	sub_saharan_africa	-	25-2	-	JX272436
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX272446	ZAF	South Africa	africa	sub_saharan_africa	-	BT32/76	-	JX272446
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX272456	ZAF	South Africa	africa	sub_saharan_africa	-	S7668	-	JX272456
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX272466	ZAF	South Africa	africa	sub_saharan_africa	-	7766	-	JX272466
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX272476	ZAF	South Africa	africa	sub_saharan_africa	-	23/08/65	-	JX272476
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX272486	ZAF	South Africa	africa	sub_saharan_africa	-	BT87/59	-	JX272486
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX272496	ZAF	South Africa	africa	sub_saharan_africa	-	160	-	JX272496
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX272506	ZAF	South Africa	africa	sub_saharan_africa	-	75005	-	JX272506
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX272516	ZAF	South Africa	africa	sub_saharan_africa	-	4574	-	JX272516
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX272526	ZAF	South Africa	africa	sub_saharan_africa	-	2627	-	JX272526
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX272536	ZAF	South Africa	africa	sub_saharan_africa	-	2766	-	JX272536
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX272546	ZAF	South Africa	africa	sub_saharan_africa	-	8438	-	JX272546
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX272556	ZAF	South Africa	africa	sub_saharan_africa	-	1504	-	JX272556
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX272566	ZAF	South Africa	africa	sub_saharan_africa	-	5011	-	JX272566
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX272576	ZAF	South Africa	africa	sub_saharan_africa	-	4868	-	JX272576
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX272586	ZAF	South Africa	africa	sub_saharan_africa	-	79043	-	JX272586
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX272596	ZAF	South Africa	africa	sub_saharan_africa	-	8231	-	JX272596
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX272606	ZAF	South Africa	africa	sub_saharan_africa	-	5036	-	JX272606
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX399155	IND	India	asia	southern_asia	Ovis aries	K23/08	2008	JX399155
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX560420	CHN	China	asia	eastern_asia	Bos taurus	YST-4	1997	JX560420
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX680454	NLD	Netherlands	europe	western_europe	-	NET2006/04_RG	-	JX680454
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX680464	ZAF	South Africa	africa	sub_saharan_africa	-	RSArrrr/01_RG	-	JX680464
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX861495	FRA	France	europe	western_europe	Ovis aries	FRA2007/18	2007	JX861495
alignment/PHYLO_UNC_S8/member/ncbi-curated/JX861505	FRA	France	europe	western_europe	Bos taurus	FRA2008/24	2008	JX861505
alignment/PHYLO_UNC_S8/member/ncbi-curated/KC662619	IND	India	asia	southern_asia	Ovis aries	INDAPADBNMO1/11	2011	KC662619
alignment/PHYLO_UNC_S8/member/ncbi-curated/KC853056	NGA	Nigeria	africa	sub_saharan_africa	-	NIG1982/10	1982	KC853056
alignment/PHYLO_UNC_S8/member/ncbi-curated/KC879622	CHN	China	asia	eastern_asia	Ovis aries	Y863_1979	1979	KC879622
alignment/PHYLO_UNC_S8/member/ncbi-curated/KF387528	ITA	Italy	europe	southern_europe	Bos taurus	ITL2002_Apulia_2002	2002	KF387528
alignment/PHYLO_UNC_S8/member/ncbi-curated/KF560424	IND	India	asia	southern_asia	Ovis aries	WGV103/ABT/HSR	2008	KF560424
alignment/PHYLO_UNC_S8/member/ncbi-curated/KF664110	IND	India	asia	southern_asia	Ovis aries	K31-08/ABT/HSR	2008	KF664110
alignment/PHYLO_UNC_S8/member/ncbi-curated/KF664120	IND	India	asia	southern_asia	Culicoides sp.	SKN7/ABT/HSR	2007	KF664120
alignment/PHYLO_UNC_S8/member/ncbi-curated/KF664130	IND	India	asia	southern_asia	Ovis aries	NRT37/ABT/HSR	2008	KF664130
alignment/PHYLO_UNC_S8/member/ncbi-curated/KF664140	IND	India	asia	southern_asia	Capra hircus	G53/ABT/HSR	2011	KF664140
alignment/PHYLO_UNC_S8/member/ncbi-curated/KF986508	USA	United States	americas	northern_america	Bos taurus	USA2006	2006	KF986508
alignment/PHYLO_UNC_S8/member/ncbi-curated/KF986510	USA	United States	americas	northern_america	Bos taurus	USA2003	2003	KF986510
alignment/PHYLO_UNC_S8/member/ncbi-curated/KF986516	PAN	Panama	americas	latin_america_and_the_caribbean	Bos taurus	185	1989	KF986516
alignment/PHYLO_UNC_S8/member/ncbi-curated/KJ019212	ITA	Italy	europe	southern_europe	Ovis aries	BTV-1 SAD2013	2013	KJ019212
alignment/PHYLO_UNC_S8/member/ncbi-curated/KJ577101	ITA	Italy	europe	southern_europe	Ovis aries	SAD2012	2012	KJ577101
alignment/PHYLO_UNC_S8/member/ncbi-curated/KJ577111	TUN	Tunisia	africa	northern_africa	Ovis aries	TUN2011	2011	KJ577111
alignment/PHYLO_UNC_S8/member/ncbi-curated/KJ577121	ITA	Italy	europe	southern_europe	Ovis aries	SAD2010	2010	KJ577121
alignment/PHYLO_UNC_S8/member/ncbi-curated/KJ577131	ITA	Italy	europe	southern_europe	Ovis aries	LAZ2013	2013	KJ577131
alignment/PHYLO_UNC_S8/member/ncbi-curated/KJ661736	ITA	Italy	europe	southern_europe	Ovis aries	SIC2013	2013	KJ661736
alignment/PHYLO_UNC_S8/member/ncbi-curated/KJ736008	ITA	Italy	europe	southern_europe	Ovis aries	SAD2006	2006	KJ736008
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM053265	ITA	Italy	europe	southern_europe	Ovis aries	BTV-8IT2008	2008	KM053265
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM053275	ITA	Italy	europe	southern_europe	Ovis aries	BTV-2IT2000	2000	KM053275
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM099625	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP0065	1981	KM099625
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM099626	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP1000	1986	KM099626
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM099627	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP1315	1988	KM099627
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM099628	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP1523	1989	KM099628
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM099629	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP2559	1993	KM099629
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM099630	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP3072	1994	KM099630
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM099631	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP4032	1996	KM099631
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM099632	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP4100	1997	KM099632
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM099633	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP4588	1999	KM099633
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM099634	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP4690	1999	KM099634
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM099635	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP5775	2002	KM099635
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM099636	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP5844	2002	KM099636
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM099637	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP6112	2004	KM099637
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM099638	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP6504	2005	KM099638
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM099639	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP7137	2008	KM099639
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM099640	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP8086	2010	KM099640
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM099641	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	DPP8304	2010	KM099641
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM233621	ZAF	South Africa	africa	sub_saharan_africa	-	BTV-4RSA(WT)	-	KM233621
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM580414	USA	United States	americas	northern_america	Odocoileus virginianus	USA2011/TX 11-56803-3	2011	KM580414
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM580427	USA	United States	americas	northern_america	Odocoileus virginianus	USA2011/TX 11-56803-5	2011	KM580427
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM580438	USA	United States	americas	northern_america	Odocoileus virginianus	USA2011/TX 11-56803-9	2011	KM580438
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM580452	USA	United States	americas	northern_america	Odocoileus virginianus	USA2011/TX 11-56803-18	2011	KM580452
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM580458	USA	United States	americas	northern_america	Canis familiaris	USA2011/TX 128184-11	2011	KM580458
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM580466	USA	United States	americas	northern_america	Canis familiaris	USA2012/KS 120659-12	2012	KM580466
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM580482	USA	United States	americas	northern_america	Odocoileus virginianus	USA2013/FL 13-037190	2013	KM580482
alignment/PHYLO_UNC_S8/member/ncbi-curated/KM580492	USA	United States	americas	northern_america	Lama glama	USA2013/WA 13-031503	2013	KM580492
alignment/PHYLO_UNC_S8/member/ncbi-curated/KP196610	ZAF	South Africa	africa	sub_saharan_africa	Vicugna pacos	BT 57/08	2008	KP196610
alignment/PHYLO_UNC_S8/member/ncbi-curated/KP268781	IND	India	asia	southern_asia	-	IND1994/01	1994	KP268781
alignment/PHYLO_UNC_S8/member/ncbi-curated/KP268821	HUN	Hungary	europe	eastern_europe	Bos taurus	BTV4-HUN2014	2014	KP268821
alignment/PHYLO_UNC_S8/member/ncbi-curated/KP339141	IND	India	asia	southern_asia	Ovis aries	BTV01IND2010-KRM07	2010	KP339141
alignment/PHYLO_UNC_S8/member/ncbi-curated/KP339151	IND	India	asia	southern_asia	Ovis aries	BTV01IND2010-VC12	2010	KP339151
alignment/PHYLO_UNC_S8/member/ncbi-curated/KP339161	IND	India	asia	southern_asia	Ovis aries	BTV02IND1993	1993	KP339161
alignment/PHYLO_UNC_S8/member/ncbi-curated/KP339171	IND	India	asia	southern_asia	Ovis aries	BTV02IND2010-KRM08	2010	KP339171
alignment/PHYLO_UNC_S8/member/ncbi-curated/KP339181	IND	India	asia	southern_asia	Ovis aries	BTV09IND2003-M10	2003	KP339181
alignment/PHYLO_UNC_S8/member/ncbi-curated/KP339191	IND	India	asia	southern_asia	Ovis aries	BTV09IND2003-M11	2003	KP339191
alignment/PHYLO_UNC_S8/member/ncbi-curated/KP339201	IND	India	asia	southern_asia	Ovis aries	BTV16IND2010-AP04	2010	KP339201
alignment/PHYLO_UNC_S8/member/ncbi-curated/KP339211	IND	India	asia	southern_asia	Ovis aries	BTV16IND2010-AP06	2010	KP339211
alignment/PHYLO_UNC_S8/member/ncbi-curated/KP339221	IND	India	asia	southern_asia	Ovis aries	BTV16IND2011-NR82	2011	KP339221
alignment/PHYLO_UNC_S8/member/ncbi-curated/KP339231	IND	India	asia	southern_asia	Ovis aries	BTV16IND2010-VC07	2010	KP339231
alignment/PHYLO_UNC_S8/member/ncbi-curated/KP339241	IND	India	asia	southern_asia	Ovis aries	KMN07/05	2005	KP339241
alignment/PHYLO_UNC_S8/member/ncbi-curated/KP339251	IND	India	asia	southern_asia	Ovis aries	BTV10IND2003K3	2003	KP339251
alignment/PHYLO_UNC_S8/member/ncbi-curated/KP696514	IND	India	asia	southern_asia	-	BTV-1/IND1985/01	1985	KP696514
alignment/PHYLO_UNC_S8/member/ncbi-curated/KP696523	IND	India	asia	southern_asia	-	BTV-1/IND1988/01	1988	KP696523
alignment/PHYLO_UNC_S8/member/ncbi-curated/KP696532	IND	India	asia	southern_asia	-	BTV-1/IND1992/02	1992	KP696532
alignment/PHYLO_UNC_S8/member/ncbi-curated/KP696541	IND	India	asia	southern_asia	Ovis aries	BTV-1/IND1999/01	1999	KP696541
alignment/PHYLO_UNC_S8/member/ncbi-curated/KP696549	IND	India	asia	southern_asia	Culicoides sp.	BTV-1/IND2001/01	2001	KP696549
alignment/PHYLO_UNC_S8/member/ncbi-curated/KP696559	IND	India	asia	southern_asia	Ovis aries	BTV-1/IND2003/04	2003	KP696559
